1,1536,2048,21,0,0,15,1,0,23,0,0.015872
1,1536,1536,21,0,0,15,1,0,23,0,0.0158515
1,1536,17920,21,0,0,15,1,0,18,0,0.0242278
1,8960,1536,21,0,0,15,4,2,24,24576,0.0210739
2,1536,2048,21,0,0,15,1,0,23,0,0.0159744
2,1536,1536,21,0,0,15,1,0,24,0,0.0158925
2,1536,17920,21,0,0,15,1,0,18,0,0.0244326
2,8960,1536,21,0,0,15,4,2,24,49152,0.0211968
3,1536,2048,21,0,0,15,1,0,23,0,0.0159642
3,1536,1536,21,0,0,15,1,0,23,0,0.0160051
3,1536,17920,21,0,0,15,1,0,18,0,0.0244736
3,8960,1536,21,0,0,15,4,4,24,73728,0.0212582
4,1536,2048,21,0,0,15,1,0,23,0,0.0159232
4,1536,1536,21,0,0,15,1,0,23,0,0.0159027
4,1536,17920,21,0,0,15,1,0,18,0,0.0245658
4,8960,1536,21,0,0,18,8,4,24,196608,0.0213504
8,1536,2048,21,0,0,15,1,0,23,0,0.0159437
8,1536,1536,21,0,0,15,1,0,23,0,0.015872
8,1536,17920,21,0,0,15,1,0,18,0,0.0252518
8,8960,1536,21,0,0,15,4,2,23,196608,0.0215142
12,1536,2048,21,0,0,15,1,0,24,0,0.0159232
12,1536,1536,21,0,0,15,1,0,23,0,0.0160358
12,1536,17920,21,0,0,18,1,0,21,0,0.0254259
12,8960,1536,21,0,0,15,4,2,23,294912,0.0216269
16,1536,2048,21,0,0,15,1,0,23,0,0.0159539
16,1536,1536,21,0,0,15,1,0,23,0,0.0159539
16,1536,17920,21,0,0,18,1,0,21,0,0.0253952
16,8960,1536,21,0,0,15,4,4,24,393216,0.0216166
32,1536,2048,21,0,0,15,1,0,23,0,0.016169
32,1536,1536,21,0,0,15,1,0,23,0,0.0159846
32,1536,17920,21,0,0,18,1,0,21,0,0.0259482
32,8960,1536,21,0,0,15,4,2,23,786432,0.0223744
48,1536,2048,21,0,0,15,1,0,23,0,0.0162611
48,1536,1536,21,0,0,15,1,0,23,0,0.0161382
48,1536,17920,21,0,0,18,1,0,21,0,0.0266547
48,8960,1536,21,0,0,15,4,4,23,1179648,0.0233472
64,1536,2048,21,0,0,15,1,0,23,0,0.0164659
64,1536,1536,21,0,0,15,1,0,23,0,0.0163123
64,1536,17920,21,0,0,18,1,0,21,0,0.0285286
64,8960,1536,21,0,0,18,8,2,24,3145728,0.024064
96,1536,2048,21,0,0,15,1,0,23,0,0.0167219
96,1536,1536,21,0,0,15,1,0,24,0,0.0164352
96,1536,17920,21,0,0,24,1,0,21,0,0.0390349
96,8960,1536,21,0,0,17,4,4,21,2359296,0.0273101
128,1536,2048,21,0,0,15,1,0,24,0,0.016855
128,1536,1536,21,0,0,15,1,0,24,0,0.0163226
128,1536,17920,21,0,0,24,1,0,21,0,0.0408166
128,8960,1536,21,0,0,17,4,2,18,3145728,0.0289894
160,1536,2048,21,0,0,15,1,0,24,0,0.0182067
160,1536,1536,21,0,0,15,1,0,24,0,0.0169677
160,1536,17920,21,0,0,18,1,0,21,0,0.0468582
160,8960,1536,21,0,0,15,1,0,24,0,0.031447
192,1536,2048,21,0,0,15,1,0,24,0,0.0182477
192,1536,1536,21,0,0,15,1,0,23,0,0.0169062
192,1536,17920,21,0,0,18,1,0,21,0,0.0482918
192,8960,1536,21,0,0,15,1,0,24,0,0.0328294
224,1536,2048,21,0,0,18,1,0,21,0,0.0190976
224,1536,1536,21,0,0,15,1,0,23,0,0.0180019
224,1536,17920,21,0,0,20,1,0,17,0,0.0545997
224,8960,1536,21,0,0,20,4,4,18,5505024,0.0368947
256,1536,2048,21,0,0,18,1,0,21,0,0.0191795
256,1536,1536,21,0,0,15,1,0,24,0,0.0180838
256,1536,17920,21,0,0,20,1,0,17,0,0.0564531
256,8960,1536,21,0,0,20,4,4,18,6291456,0.0374579
320,1536,2048,21,0,0,18,1,0,21,0,0.0205312
320,1536,1536,21,0,0,18,1,0,21,0,0.0193638
320,1536,17920,21,0,0,20,1,0,17,0,0.0659456
